2189	828891	0	9	100	1	3	1	0	0	1	1	0	0	1	1	101	2	9	0	1	0	0	1	0	0	1	6.69130732375086	999	8.19986310746064	0	0	0	4	0	0	0	0	1	1	6	6	1	1	1	6	2	1	1	6	3	1	2	1	6	6	1	5	1	6	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	6	5	6	6	6	1	0	0	0	0	0	0	0	0	0	7	1	13	1.44444444444444	30	6	6	1.2	5	1	3	1	29	5.8	23	5.75	5	5	5	5	5	5	5	5	3	5	4	5	5	5	5	5	5	35	5	22	4.4	25	5	82	4.82352941176471	1	999	999	999	120	126	0	0	.4	.6	.4	0	0	0	.4	0	.2	0	0	.4	.8	7	67	0	5	2	0	2	1	0	1	.4	0	.4	.2	3	.6	2	.4	0	.2	0	.2	26	0	100	0	1	1	6	6	1	1	1	6	1	1	1	6	2	1	2	2	6	6	1	6	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	6	5	6	6	6	1	0	0	0	0	0	0	0	0	0	8	1.14285714285714	11	1.22222222222222	30	6	5	1	5	1	3	1	29	5.8	23	5.75	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	35	5	23	4.6	25	5	83	4.88235294117647	0	999	999	999	116	113	0	0	.6	0	.6	0	0	0	.4	0	.4	0	.2	0	.2	0	100	0	3	3	0	2	2	0	.6	.6	0	.4	.4	4	.8	3	.6	0	0	0	.2	0	0	100	0	1	1	6	5	1	2	1	6	2	1	1	6	1	1	2	1	6	6	1	4	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	1	0	0	0	0	0	0	0	0	0	7	1	12	1.33333333333333	30	6	5	1	5	1	3	1	30	6	24	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	35	5	25	5	25	5	85	5	0	117	110	0	0	.8	0	.8	0	0	0	.8	0	0	0	2	0	.2	0	100	0	4	4	0	4	0	0	.8	.8	0	.8	0	4	.8	4	.8	0	0	0	.2	0	0	100	0	-.299950269350071	1.33043017344728	-.998013509254528	1.36002010987443	-1.58836087383835
2198	728263	0	9	100	1	3	1	0	0	1	1	0	0	1	1	574	2	9	0	0	0	0	0	0	0	1	6.44216290212183	999	7.9917864476386	0	0	0	4	0	0	0	0	1	1	6	6	1	1	2	6	1	1	1	6	3	1	3	2	6	6	1	5	1	6	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	1	3	3	6	6	6	6	6	1	0	0	0	0	0	0	0	0	0	8	1.14285714285714	13	1.44444444444444	30	6	9	1.8	10	2	3	1	30	6	24	6	5	5	5	5	5	5	5	5	3	4	4	5	5	5	5	5	5	35	5	21	4.2	25	5	81	4.76470588235294	1	999	999	999	121	107	0	0	.8	0	.8	0	0	0	.8	0	0	0	1	0	.2	0	100	0	4	4	0	4	0	0	.8	.8	0	.8	0	4	.8	4	.8	0	0	0	.2	0	0	100	0	1	1	6	6	1	1	1	6	1	1	1	6	2	1	2	2	6	6	1	6	1	6	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	6	6	6	6	6	1	0	0	0	0	0	0	0	0	0	9	1.28571428571429	11	1.22222222222222	30	6	8	1.6	7	1.4	3	1	30	6	24	6	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	35	5	23	4.6	25	5	83	4.88235294117647	0	999	999	999	121	110	0	0	1	0	1	0	0	0	.2	0	.2	0	0	0	.2	0	100	0	5	5	0	1	1	0	1	1	0	.2	.2	2	.4	5	1	0	0	.2	.4	0	36.3333333333333	63.6666666666667	0	1	2	5	5	2	2	2	5	1	2	1	5	1	2	1	2	6	5	1	5	1	5	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	6	5	5	5	5	2	0	0	0	0	0	0	0	0	0	14	2	10	1.11111111111111	26	5.2	7	1.4	8	1.6	5	1.66666666666667	26	5.2	20	5	4	4	4	4	4	4	4	4	1	1	1	4	4	4	4	4	4	28	4	11	2.2	20	4	59	3.47058823529412	0	112	108	0	0	3.4	0	3.4	0	0	0	.8	0	0	0	0	0	.2	0	100	0	17	17	0	4	0	0	3.4	3.4	0	.8	0	4	.8	17	3.4	0	0	0	.2	0	0	100	0	-.299950269350071	1.33043017344728	-.395143966784117	1.42710630363505	-1.48128542051062
2342	750463	0	7	72	1	3	1	0	0	1	1	0	0	1	1	999	999	999	999	999	999	999	999	0	0	1	8.65160848733744	999	999	1	0	1	2	0	0	0	0	1	5	2	3	5	3	2	4	2	5	1	2	1	6	1	6	6	4	1	5	2	2	1	5	1	3	1	1	5	2	2	1	3	3	1	1	2	6	1	1	6	2	1	2	2	1	5	0	0	0	0	0	2	0	0	0	35	5	13	1.44444444444444	16	3.2	8	1.6	8	1.6	14	4.66666666666667	8	1.6	6	1.5	2	2	2	2	2	3	3	3	4	4	4	2	0	0	0	0	0	15	2.14285714285714	18	3.6	0	0	33	1.94117647058824	0	999	999	999	65	64	0	0	1.2	0	1.2	0	0	0	0	0	0	0	0	.4	.6	22	78	0	6	6	0	0	0	0	1.2	1.2	0	0	0	0	0	6	1.2	0	0	.2	.4	0	10.3333333333333	89.6666666666667	0	0	6	3	2	5	6	6	3	4	5	3	2	6	5	3	6	4	3	2	2	6	3	3	5	4	6	4	1	6	4	4	4	1	5	1	6	6	6	1	1	6	1	3	6	1	1	5	2	2	2	2	1	1	0	1	0	38	5.42857142857143	37	4.11111111111111	15	3	26	5.2	8	1.6	17	5.66666666666667	12	2.4	11	2.75	1	2	1	1	2	0	0	0	0	0	2	1	0	0	0	2	0	8	1.14285714285714	2	.4	2	.4	12	.705882352941177	1	999	999	999	58	71	0	0	.2	0	.2	0	0	0	.2	.2	0	0	2.2	0	.2	0	100	0	1	1	0	2	0	0	.2	.2	0	.4	0	2	.4	1	.2	0	0	0	.2	0	0	100	.2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-.299950269350071	-1.35221405136302	-.596100480940921	-2.3297205469598	1.4097518193379
364	751523	0	2	12	0	1	1	1	0	0	1	0	0	1	1	13	1	2	0	0	0	0	0	0	0	1	5.28131416837782	5.81519507186858	6.74058863791923	1	1	0	4	0	0	0	0	1	3	4	4	3	2	3	4	2	3	2	4	3	3	1	2	6	4	1	4	1	4	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	6	6	6	6	999	3	0	0	0	0	0	0	1	0	0	18	2.57142857142857	14	1.55555555555556	22	4.4	8	1.6	5	1	4	1.33333333333333	999	999	999	999	3	3	3	3	3	3	3	3	3	4	4	3	3	2	3	4	3	21	3	17	3.4	15	3	53	3.11764705882353	999	999	999	999	100	111	.2	0	1.2	0	1.2	0	0	0	.4	.2	0	0	1	0	.2	0	100	1	6	6	0	3	0	.2	1.2	1.2	0	.6	0	3	.6	6	1.2	.6	0	0	.2	0	0	100	.2	1	1	6	6	1	1	2	6	1	1	1	6	2	1	2	1	6	5	1	5	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	6	6	6	6	4	3	0	0	0	0	0	0	1	0	0	7	1	11	1.22222222222222	30	6	6	1.2	5	1	3	1	28	5.6	22	5.5	4	4	4	4	4	3	4	3	3	3	4	5	5	5	5	5	5	29	4.14285714285714	16	3.2	25	5	70	4.11764705882353	999	999	999	999	103	114	0	0	.40133779264214	0	.40133779264214	0	0	0	1.40468227424749	0	.40133779264214	.20066889632107	0	0	.20066889632107	0	100.334448160535	0	2	2	0	7	3	0	.40133779264214	.40133779264214	0	1.40468227424749	.602006688963211	10	2.0066889632107	2	.40133779264214	.20066889632107	0	0	.20066889632107	0	0	100	.20066889632107	1	3	4	4	3	2	2	4	3	3	1	4	2	3	3	3	5	4	1	4	2	4	1	1	1	2	2	1	3	3	3	1	1	4	4	3	4	3	1	4	3	6	5	5	5	5	4	0	0	0	0	0	0	0	0	0	18	2.57142857142857	16	1.77777777777778	21	4.2	13	2.6	13	2.6	10	3.33333333333333	26	5.2	20	5	3	3	3	2	3	3	3	3	3	3	4	3	3	2	3	5	2	20	2.85714285714286	16	3.2	15	3	51	3	0	109	116	0	0	.2	0	.2	0	0	0	.8	0	0	0	4.4	0	.2	0	100	0	1	1	0	4	0	0	.2	.2	0	.8	0	4	.8	1	.2	0	0	0	.2	0	0	100	0	-.291843756988259	-.0617540119913727	-.786695718737039	.514119433493441	-.407498142543559
365	821493	0	2	12	0	1	1	1	0	0	1	0	0	1	1	999	999	999	999	999	999	999	999	0	0	1	6.18480492813142	6.71594798083504	999	1	0	1	2	0	0	0	0	1	2	5	5	2	2	2	5	2	2	1	5	3	2	2	2	6	5	1	4	1	5	1	2	1	2	2	1	4	1	1	1	1	1	1	1	1	2	1	1	2	6	4	4	4	999	2	0	0	0	0	0	0	0	0	0	14	2	14	1.55555555555556	26	5.2	6	1.2	5	1	7	2.33333333333333	999	999	999	999	3	4	4	4	4	3	3	4	4	4	4	4	3	4	4	5	4	26	3.71428571428571	19	3.8	20	4	65	3.82352941176471	999	999	999	999	82	87	0	0	1.4	0	1.4	0	0	0	1.6	0	.8	0	.6	0	.2	0	100	0	7	7	0	8	4	0	1.4	1.4	0	1.6	.8	12	2.4	7	1.4	0	0	0	.2	0	0	100	0	1	3	6	4	3	3	1	6	1	1	1	5	2	3	1	3	6	5	1	5	1	5	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	5	5	3	4	1	3	0	0	0	0	0	0	0	0	0	17	2.42857142857143	12	1.33333333333333	28	5.6	5	1	5	1	5	1.66666666666667	18	3.6	13	3.25	5	5	5	5	5	4	4	3	4	4	4	4	5	5	5	5	5	33	4.71428571428571	19	3.8	25	5	77	4.52941176470588	999	999	999	999	102	95	0	0	.8	0	.6	0	0	0	.6	.2	0	0	2.6	0	.2	0	100	0	4	3	0	4	0	0	.8	.6	0	.8	0	4	.8	3	.6	0	0	0	.2	0	0	100	.2	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-.291843756988259	.829268161027075	-1.23996942609641	-1.00334606032968	-.881387749876888
397	763124	0	3	25	0	1	1	1	0	0	1	0	0	1	1	30	1	3	0	1	0	0	1	0	0	1	5.27583846680356	5.82888432580424	6.84188911704312	1	0	1	2	0	0	0	0	1	3	5	6	1	2	4	5	1	2	1	5	1	2	2	2	5	5	1	5	3	5	1	1	2	1	2	2	3	1	1	1	2	2	2	1	1	1	1	2	2	6	5	5	5	999	2	0	0	0	0	0	0	0	0	0	12	1.71428571428571	14	1.55555555555556	25	5	8	1.6	9	1.8	6	2	999	999	999	999	4	4	4	4	4	5	2	4	4	1	4	5	2	2	3	5	5	27	3.85714285714286	18	3.6	17	3.4	62	3.64705882352941	999	999	999	999	105	112	0	0	.4	0	.4	0	0	0	1.4	0	0	0	6.2	0	.2	0	100	0	2	2	0	7	0	0	.4	.4	0	1.4	0	7	1.4	2	.4	0	0	0	.2	0	0	100	0	1	2	6	6	1	1	1	5	2	1	1	5	1	1	1	2	5	5	1	5	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	5	6	6	5	1	0	0	0	0	0	0	0	0	0	9	1.28571428571429	11	1.22222222222222	27	5.4	5	1	5	1	3	1	28	5.6	22	5.5	4	4	4	4	4	5	4	4	4	5	5	5	0	5	5	5	5	29	4.14285714285714	23	4.6	20	4	72	4.23529411764706	999	999	999	999	119	111	0	0	0	0	0	0	0	0	1	0	0	0	1	0	.2	0	100	0	0	0	0	5	0	0	0	0	0	1	0	5	1	0	0	.4	0	0	.2	0	0	100	0	1	2	6	6	1	2	1	6	5	2	1	4	2	2	2	1	6	5	1	3	3	5	1	1	3	1	2	3	2	1	1	2	2	1	1	1	2	2	2	1	1	6	6	6	6	4	1	0	0	0	0	0	0	0	0	0	10	1.42857142857143	20	2.22222222222222	27	5.4	7	1.4	8	1.6	5	1.66666666666667	28	5.6	22	5.5	4	4	3	4	4	4	4	2	5	4	4	4	5	5	5	5	5	27	3.85714285714286	19	3.8	25	5	71	4.17647058823529	0	122	117	0	0	.2	0	.2	0	0	0	.4	0	.4	0	0	0	.2	0	100	0	1	1	0	2	2	0	.2	.2	0	.4	.4	4	.8	1	.2	0	0	0	.2	0	0	100	0	-.291843756988259	.606512617772463	-.786695718737039	.935637626222085	-1.11833255354355
444	819868	0	3	27	0	1	1	1	0	0	1	0	0	1	1	28	1	3	0	0	0	0	0	0	0	1	5.55509924709103	6.11088295687885	7.12662559890486	1	0	1	2	0	0	0	0	1	3	5	5	3	2	4	4	2	2	2	4	2	2	2	3	5	5	1	4	1	4	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	6	6	5	5	999	3	0	0	0	0	0	0	0	0	0	16	2.28571428571429	14	1.55555555555556	22	4.4	10	2	6	1.2	6	2	999	999	999	999	2	3	3	3	3	2	2	3	4	4	4	4	2	3	3	5	3	20	2.85714285714286	17	3.4	16	3.2	53	3.11764705882353	999	999	999	999	93	91	0	0	.6	0	.4	0	0	0	2	0	.2	0	2.4	0	.2	0	100	0	3	2	0	10	1	0	.6	.4	0	2	.2	11	2.2	2	.4	.6	0	0	.2	0	0	100	0	1	3	6	5	3	2	4	5	2	2	1	4	2	3	2	2	5	5	1	4	1	5	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	1	2	2	6	6	6	5	2	3	0	0	0	0	0	0	0	0	0	17	2.42857142857143	14	1.55555555555556	25	5	11	2.2	9	1.8	5	1.66666666666667	25	5	19	4.75	3	3	4	3	4	2	2	3	4	5	4	3	2	3	3	3	3	22	3.14285714285714	18	3.6	14	2.8	54	3.17647058823529	999	999	999	999	104	100	0	0	.4	0	.4	0	0	0	.2	0	2	0	4	0	.2	0	100	0	2	2	0	1	10	0	.4	.4	0	.2	2	11	2.2	2	.4	0	0	0	.2	0	0	100	0	1	3	4	4	3	3	3	3	3	3	2	3	3	3	3	2	4	3	2	3	3	3	2	3	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	5	4	4	4	4	2	0	0	0	0	0	0	0	0	0	20	2.85714285714286	23	2.55555555555556	17	3.4	11	2.2	10	2	7	2.33333333333333	21	4.2	16	4	2	2	2	2	2	3	3	2	4	4	4	3	3	3	3	3	3	16	2.28571428571429	17	3.4	15	3	48	2.82352941176471	0	103	97	0	0	.4	0	.4	0	0	0	.6	0	0	0	0	0	.2	0	100	0	2	2	0	3	0	0	.4	.4	0	.6	0	3	.6	2	.4	0	0	0	.2	0	0	100	0	-.291843756988259	-.0617540119913727	-.333422011377666	-.0760060363266618	-.644442946210224
827	740665	0	4	45	0	2	1	0	1	0	1	0	0	1	1	39	1	4	0	1	0	0	1	0	0	0	5.3223819301848	5.86995208761123	6.85831622176591	1	0	1	2	0	0	0	0	1	3	3	4	3	2	4	5	2	3	1	3	3	3	1	4	2	4	1	4	1	4	1	3	2	3	2	2	6	2	2	2	2	2	2	2	2	4	2	2	3	99	6	6	6	6	4	0	0	0	0	0	0	0	0	0	22	3.14285714285714	14	1.55555555555556	17	3.4	12	2.4	10	2	12	4	999	999	24	6	3	3	3	3	3	3	3	3	2	1	1	3	2	2	2	2	2	21	3	10	2	10	2	41	2.41176470588235	999	1	1	5	87	103	.4	0	1.2	0	1.2	0	0	0	0	0	.4	0	0	0	.2	0	100	2	6	6	0	0	2	.4	1.2	1.2	0	0	.4	2	.4	6	1.2	0	0	0	.2	0	0	100	0	1	5	4	3	6	3	6	4	3	5	1	2	6	5	4	6	4	3	1	1	1	3	1	5	3	6	1	1	6	3	1	3	1	3	1	6	6	6	3	1	4	6	6	6	6	2	5	0	0	0	1	0	0	0	0	0	38	5.42857142857143	23	2.55555555555556	17	3.4	24	4.8	5	1	15	5	26	5.2	20	5	1	2	2	1	2	0	0	0	0	3	3	2	1	0	0	0	0	10	1.42857142857143	6	1.2	1	.2	17	1	1	1	1	1	104	100	0	0	1	.2	1	0	0	0	.2	0	.2	0	0	0	.2	0	100	0	6	5	0	1	1	0	1.2	1	0	.2	.2	2	.4	5	1	0	0	0	.2	0	0	100	0	1	2	4	4	2	3	4	5	3	2	2	5	3	2	3	1	6	5	3	3	3	5	1	2	3	2	1	1	3	3	3	3	1	2	3	3	3	2	1	1	3	6	6	6	6	4	3	2	1	0	0	0	0	0	0	0	13	1.85714285714286	24	2.66666666666667	25	5	16	3.2	9	1.8	7	2.33333333333333	28	5.6	22	5.5	3	3	3	4	3	2	3	2	2	5	3	4	4	4	4	4	4	23	3.28571428571429	14	2.8	20	4	57	3.35294117647059	1	109	116	0	0	0	0	0	0	0	0	.8	.4	.2	.2	1.4	0	.2	0	100	0	0	0	0	6	2	0	0	0	0	1.2	.4	8	1.6	0	0	0	0	0	.2	0	0	100	.6	-.291843756988259	-1.17553172826443	.119851695981706	-.581827867601035	.0663914647897698
828	973619	0	4	45	0	2	1	0	1	0	1	0	0	1	1	528	1	4	0	0	0	0	0	0	0	1	6.0041067761807	6.55989048596851	7.5482546201232	1	0	1	2	0	0	0	0	1	6	6	6	6	2	6	6	2	6	1	6	2	6	2	2	2	6	1	6	1	6	1	6	2	6	2	2	6	2	2	2	2	2	2	2	2	6	2	2	3	99	6	6	6	6	2	0	0	0	0	0	0	0	0	0	38	5.42857142857143	14	1.55555555555556	26	5.2	14	2.8	10	2	14	4.66666666666667	999	999	24	6	4	4	4	4	4	4	4	4	1	1	1	5	4	4	4	4	4	29	4.14285714285714	11	2.2	20	4	60	3.52941176470588	999	5	5	5	83	74	.2	0	.4	0	.4	0	0	0	.2	0	.4	0	0	0	.2	0	100	1	2	2	0	1	2	.2	.4	.4	0	.2	.4	3	.6	2	.4	0	0	0	.2	0	0	100	0	1	1	6	6	1	2	1	6	2	1	1	6	2	1	2	2	5	6	1	6	1	6	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	6	6	6	6	3	0	0	0	0	0	0	0	0	0	8	1.14285714285714	14	1.55555555555556	29	5.8	5	1	5	1	3	1	30	6	24	6	3	3	3	3	3	5	5	5	4	4	4	5	5	5	5	5	5	25	3.57142857142857	22	4.4	25	5	72	4.23529411764706	0	2	2	2	91	71	0	0	.4	0	.4	0	0	0	1	0	0	0	3	0	.2	0	100	0	2	2	0	5	0	0	.4	.4	0	1	0	5	1	2	.4	0	0	0	.2	0	0	100	0	1	1	4	4	1	2	3	5	2	1	1	4	1	1	1	1	6	4	1	4	2	5	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	6	4	6	5	2	2	0	0	0	0	0	0	0	0	0	7	1	13	1.44444444444444	24	4.8	7	1.4	5	1	4	1.33333333333333	23	4.6	17	4.25	3	5	4	3	4	4	3	3	5	5	5	4	5	5	4	5	5	26	3.71428571428571	22	4.4	24	4.8	72	4.23529411764706	0	104	93	0	0	1.8	.4	1.6	.2	.2	.2	0	0	0	0	0	0	.2	0	100	0	11	9	2	0	0	0	2.2	1.8	.4	0	0	0	0	11	2.2	0	0	.2	.4	0	10.3333333333333	89.6666666666667	-.4	-.291843756988259	.829268161027075	.573125403341079	-.919042421783951	1.96194989412309
833	724644	0	4	45	0	2	1	0	1	0	1	0	0	1	1	35	1	4	0	0	0	0	0	0	0	1	5.20191649555099	5.77686516084873	6.76522929500342	1	0	1	2	0	0	0	0	1	3	6	6	3	2	3	6	2	3	1	3	3	3	1	3	1	6	1	6	1	6	1	3	2	3	2	2	1	1	2	2	2	6	2	2	2	2	2	2	3	99	6	6	6	6	3	0	0	0	0	0	0	0	0	0	21	3	14	1.55555555555556	22	4.4	10	2	10	2	9	3	999	999	24	6	5	5	5	5	5	5	5	5	2	2	1	5	2	2	2	2	2	35	5	15	3	10	2	60	3.52941176470588	999	1	1	2	93	103	0	0	1.2	0	1.2	0	0	0	.2	0	0	0	0	0	.2	0	100	0	6	6	0	1	0	0	1.2	1.2	0	.2	0	1	.2	6	1.2	0	0	0	.2	0	0	100	0	1	3	6	6	3	1	1	6	1	3	1	6	1	3	1	4	4	6	1	6	1	2	1	4	1	5	1	1	1	1	4	1	1	1	1	1	1	1	3	1	4	6	6	6	6	6	4	0	0	0	0	0	0	0	0	0	25	3.57142857142857	9	1	24	4.8	5	1	8	1.6	3	1	30	6	24	6	5	5	5	5	5	5	1	5	5	4	5	5	2	2	2	2	1	31	4.42857142857143	24	4.8	9	1.8	64	3.76470588235294	0	1	1	1	101	82	0	0	.6	.4	.6	.4	0	0	1.4	.2	.2	0	0	.2	.4	6.66666666666667	93.3333333333333	0	5	5	0	8	1	0	1	1	0	1.6	.2	9	1.8	5	1	0	0	0	.2	0	0	100	-.2	1	2	6	6	2	1	2	6	1	1	1	6	1	2	1	2	6	6	1	6	1	6	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	5	4	4	2	3	0	0	0	0	0	0	0	0	0	13	1.85714285714286	9	1	30	6	6	1.2	5	1	4	1.33333333333333	18	3.6	15	3.75	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	4	3	35	5	25	5	18	3.6	78	4.58823529411765	0	114	104	0	0	.4	0	.4	0	0	0	.2	0	0	0	2.2	0	.2	0	100	0	2	2	0	1	0	0	.4	.4	0	.2	0	1	.2	2	.4	0	0	0	.2	0	0	100	0	-.291843756988259	-.0617540119913727	-.333422011377666	-.0760060363266618	-.0520809370435624
1070	835874	0	5	64	0	2	1	0	1	0	1	0	0	1	1	51	1	5	0	0	0	0	0	0	0	1	5.927446954141	6.50239561943874	7.46064339493498	0	0	1	2	0	0	0	0	1	5	6	4	5	2	5	6	2	6	1	5	2	5	3	3	2	5	1	3	1	6	1	6	1	6	1	2	5	2	2	2	2	2	1	3	3	6	1	2	2	99	4	5	6	3	2	0	0	0	0	0	0	0	0	0	36	5.14285714285714	14	1.55555555555556	25	5	15	3	9	1.8	13	4.33333333333333	999	999	18	4.5	3	3	3	3	3	2	1	3	2	1	0	4	3	4	4	4	5	20	2.85714285714286	8	1.6	20	4	48	2.82352941176471	999	5	5	4	105	92	0	0	1.6	0	1.6	0	0	0	0	0	0	0	2	0	.2	0	100	0	8	8	0	0	0	0	1.6	1.6	0	0	0	0	0	8	1.6	0	0	0	.2	0	0	100	0	1	2	6	5	2	3	3	6	2	1	1	5	3	2	2	3	6	5	1	5	2	6	2	1	1	1	1	1	2	3	2	3	1	1	2	3	3	1	1	1	2	6	6	6	6	5	1	0	0	0	0	0	0	0	0	0	12	1.71428571428571	17	1.88888888888889	29	5.8	15	3	7	1.4	4	1.33333333333333	29	5.8	23	5.75	4	4	4	3	4	3	4	4	3	3	5	4	5	5	5	5	5	27	3.85714285714286	18	3.6	25	5	70	4.11764705882353	0	4	4	3	112	106	0	0	.6	0	.6	0	0	0	.4	0	0	0	2.2	0	.2	0	100	0	3	3	0	2	0	0	.6	.6	0	.4	0	2	.4	3	.6	0	0	0	.2	0	0	100	0	1	1	4	4	2	2	2	5	3	1	2	5	1	2	1	1	6	5	1	5	1	5	1	1	2	1	2	1	1	1	1	1	1	1	3	3	2	1	1	1	1	6	6	6	6	6	1	0	0	0	0	0	0	0	0	0	9	1.28571428571429	14	1.55555555555556	25	5	9	1.8	7	1.4	3	1	30	6	24	6	3	4	4	3	3	4	4	3	4	4	5	4	5	5	5	5	5	25	3.57142857142857	20	4	25	5	70	4.11764705882353	0	108	115	0	0	.4	0	.4	0	0	0	.8	0	.4	.2	1	0	.2	0	100	0	2	2	0	4	3	0	.4	.4	0	.8	.6	7	1.4	2	.4	.4	0	0	.2	0	0	100	.2	-.291843756988259	.606512617772463	.799762257020765	.935637626222085	1.72500509045642
1077	763979	0	5	64	0	2	1	0	1	0	1	0	0	1	1	51	1	5	0	0	0	0	0	0	0	1	5.18822724161533	5.73579739904175	6.76796714579055	0	0	0	4	0	1	1100	18	1	5	6	5	5	2	3	6	2	6	1	5	3	5	1	2	2	5	1	4	2	6	1	6	1	5	1	3	6	3	3	2	2	2	2	3	4	6	1	3	4	99	6	6	6	6	2	0	0	0	0	0	0	0	0	0	34	4.85714285714286	14	1.55555555555556	25	5	15	3	13	2.6	14	4.66666666666667	999	999	24	6	4	4	3	3	4	2	2	3	2	4	0	5	3	4	5	5	4	25	3.57142857142857	11	2.2	21	4.2	57	3.35294117647059	999	4	4	4	103	108	0	0	.4	0	.4	0	0	0	.4	0	0	0	0	.4	.6	19.3333333333333	80.6666666666667	0	2	2	0	2	0	0	.4	.4	0	.4	0	2	.4	2	.4	0	0	0	.2	0	0	100	0	1	1	6	6	1	3	2	6	1	1	1	5	2	2	1	3	6	5	1	4	2	5	1	1	1	1	1	3	2	2	2	2	1	2	2	3	3	1	1	3	2	6	6	6	6	5	1	0	0	0	0	1	0	0	0	0	10	1.42857142857143	13	1.44444444444444	28	5.6	12	2.4	11	2.2	5	1.66666666666667	29	5.8	23	5.75	4	4	4	4	4	3	3	4	4	3	5	4	5	5	5	5	5	27	3.85714285714286	19	3.8	25	5	71	4.17647058823529	0	5	5	3	111	116	0	0	1.2	0	1.2	0	0	0	0	0	.2	0	.6	0	.2	0	100	0	6	6	0	0	1	0	1.2	1.2	0	0	.2	1	.2	6	1.2	0	0	0	.2	0	0	100	0	1	1	6	6	1	1	1	6	1	1	1	6	1	1	1	1	6	6	1	6	1	6	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	6	6	6	6	6	1	0	0	0	0	0	0	0	0	0	7	1	9	1	30	6	5	1	9	1.8	3	1	30	6	24	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	35	5	25	5	25	5	85	5	0	123	119	0	0	0	0	0	0	0	0	1	0	0	0	0	0	.2	0	100	0	0	0	0	5	0	0	0	0	0	1	0	5	1	0	0	0	0	0	.2	0	0	100	0	-.291843756988259	.606512617772463	.799762257020765	.767030349130627	1.48806028678976
